('mildness', 'mean', 'school')
('widow', 'announce', 'plan')
('PROPN', 'tell', 'jury')
('factory', 'be', 'regulation')
('factory', 'dump', 'pollution')
('factory', 'turn', 'river')
('mother', 'have', 'that')
('result', 'obstruct', 'request')
('taxpayer', 'to', 'average')
('flight', 'last', '95')
('flight', 'cost', '95')
('couple', 'saunter', '66')
('couple', 'shoot', '66')
('scientist', 'discover', 'connection')
('million', 'have', 'it')
('PROPN', 'integrate', 'PROPN')
('troop', 'launch', 'series')
('team', 'receive', 'piece')
('bank', 'could', 'payment')
('PROPN', 'find', 'voice')
('country', 'take', 'issue')
('diplomat', 'visit', 'PROPN')
('PROPN', 'take', 'flight')
('PROPN', 'launch', 'operation')
('police', 'will', 'gateway')
('scientist', 'lower', 'volcano')
('head', 'tell', 'PROPN')
('PROPN', 'grant', 'license')
('PROPN', 'grab', 'ace')
('PROPN', 'discard', 'club')
('PROPN', 'persuade', 'he')
('PROPN', 'announce', 'plan')
('PROPN', 'win', 'gold')
('reward', 'outweigh', 'drawback')
('PROPN', 'win', 'opener')
('column', 'have', 'inbox')
('PROPN', 'have', 'episode')
('PROPN', 'abandon', 'idea')
('PROPN', 'produce', 'that')
('PROPN', 'score', 'seven')
('PROPN', 'plow', 'neighborhood')
('PROPN', 'sweep', 'glass')
('PROPN', 'replace', 'tire')
('PROPN', 'storm', 'PROPN')
('People', 'have', 'right')
('camper', 'can', 'access')
('camper', 'have', 'access')
('yeast', 'build', 'flavour')
('yeast', 'enhance', 'flavour')
('history', 'have', 'he')
('PROPN', 'sign', 'deal')
('pressure', 'could', 'PROPN')
('PROPN', 'express', 'concern')
('father', 'lie', 'facedown')
('plan', 'have', 'official')
('school', 'might', 'he')
('man', 'accuse', 'another')
('child', 'be', 'he')
('endowment', 'supply', 'third')
('PROPN', 'pull', 'appearance')
('PROPN', 'have', 'appearance')
('PROPN', 'reiterate', 'position')
('PROPN', 'laud', 'legislation')
('father', 'found', 'which')
('people', 'would', 'money')
('PROPN', 'reach', 'milestone')
('cluster', 'sweep', 'tornado')
('cluster', 'spawn', 'tornado')
('analysis', 'show', 'efficacy')
('counterpartie', 'have', 'displeasure')
('authority', 'treat', 'grandparent')
('mother', 'have', 'they')
('ingredient', 'can', 'risotto')
('PROPN', 'discuss', 'risk')
('student', 'to', 'imperfection')
('manuscript', 'obsess', 'he')
('PROPN', 'ban', 'climbing')
('climber', 'carry', 'torch')
('suspect', 'show', 'image')
('suspect', 'pay', '32')
('settler', 'storm', 'home')
('landlord', 'to', 'programming')
('senator', 'can', 'deal')
('PROPN', 'hurt', 'itself')
('team', 'could', 'itself')
('deal', 'include', 'rebate')
('PROPN', 'have', 'share')
('datum', 'lag', 'claim')
('PROPN', 'will', 're')
('PROPN', 'take', 'shock')
('recession', 'kill', 'humour')
('PROPN', 'incorporate', 'solution')
('PROPN', 'will', 'recovery')
('PROPN', 'will', 'treatment')
('PROPN', 'be', 'spending')
('survivor', 'do', 'people')
('company', 'be', 'that')
('group', 'will', 'lab')
('PROPN', 'play', 'that')
('woman', 'brand', 'pensioner')
('pair', 'trade', 'break')
('resident', 'call', 'it')
('candidate', 'put', 'hand')
('daughter', 'say', 'she')
('cat', 'have', 'feline')
('PROPN', 'donate', 'PROPN')
('PROPN', 'describe', 'film')
('company', 'undertake', 'duty')
('PROPN', 'have', 'way')
('researcher', 'could', 'themselves')
('PROPN', 'sell', 'stake')
('society', 'can', 'setback')
('party', 'will', 'proposal')
('drone', 'be', 'missile')
('drone', 'fire', 'missile')
('investigator', 'bring', 'charge')
('bank', 'will', 'dividend')
('summiteer', 'claim', 'success')
('family', 'will', 'tour')
('bank', 'back', 'buy')
('debate', 'approach', 'climax')
('salt', 'do', 'more')
('other', 'blame', 'violence')
('handing', 'would', 'law')
('PROPN', 'have', 'limit')
('absence', 'trigger', 'crisis')
('win', 'end', 'year')
('community', 'will', 'move')
('PROPN', 'can', 'benefit')
('hundred', 'flee', 'area')
('PROPN', 'reach', 'semifinal')
('landscape', 'telegraph', 'idea')
('meteorite', 'would', 'fume')
('police', 'seize', 'computer')
('zone', 'have', 'geology')
('company', 'maintain', 'that')
('army', 'to', 'defence')
('reveller', 'swarm', 'street')
('city', 'launch', 'carnival')
('PROPN', 'do', 'what')
('meeting', 'carry', 'weight')
('part', 'provide', 'statistic')
('analyst', 'estimate', '2.11')
('PROPN', 'combine', 'value')
('shirt', 'rip', 'back')
('authority', 'have', 'site')
('authority', 'force', 'they')
('PROPN', 'have', 'loss')
('PROPN', 'have', 'four')
('PROPN', 'put', 'announcement')
('program', 'to', 'electricity')
('PROPN', 'hurt', 'back')
('t', 'have', 'it')
('PROPN', 'have', 'cent')
('strength', 'have', 'detective')
('PROPN', 'tell', 'audience')
('PROPN', 'blame', 'militant')
('phase', 'will', 'repair')
('t', 'don', 'I')
('PROPN', 'tell', 'staffer')
('striker', 'take', 'day')
('child', 'go', 'tally')
('child', 'make', 'tally')
('wolf', 'fear', 'owl')
('group', 'have', 'extension')
('local', 'carry', 'injure')
('collapse', 'have', 'jolt')
('viewer', 'to', 'goal')
('PROPN', 'face', '11')
('t', 'haven', 'book')
('revision', 'change', 'clothe')
('crew', 'comprise', 'PROPN')
('team', 'share', 'foul')
('archway', 'greet', 'visitor')
('archway', 'usher', 'they')
('PROPN', 'have', 'link')
('principal', 'have', 'plenty')
('crackdown', 'be', 'population')
('PROPN', 'spend', 'day')
('team', 'have', 'contract')
('people', 'deserve', 'discourse')
('PROPN', 'be', 'calorie')
('people', 'will', 'tsunami')
('announcement', 'raise', 'hope')
('manufacturer', 'move', 'production')
('management', 'have', 'liquidity')
('combination', 'be', 'condition')
('t', 'absorb', 'water')
('thousand', 'leave', 'city')
('typhoon', 'leave', 'passenger')
('PROPN', 'write', 'screenplay')
('sufferer', 'tell', 'PROPN')
('PROPN', 'will', 'commemoration')
('family', 'have', 'organ')
('period', 'see', 'publication')
('PROPN', 'be', 'that')
('manufacturer', 'have', 'advantage')
('man', 'must', 'month')
('donor', 'squabble', 'battle')
('rescuer', 'wage', 'battle')
('PROPN', 'get', 'interest')
('charity', 'give', 'future')
('hole', 'extend', 'lead')
('thousand', 'conduct', 'business')
('club', 'having', 'detail')
('club', 'will', 'this')
('drop', 'reflect', 'fall')
('PROPN', 'invade', 'PROPN')
('selection', 'include', 'four')
('euro', 'be', 'hand')
('PROPN', 'kill', 'student')
('blast', 'take', 'place')
('PROPN', 'lose', 'amount')
('pregnancy', 'leave', 'weakened')
('PROPN', 'do', 'any')
('native', 'begin', 'career')
('majority', 'see', 'price')
('PROPN', 'leave', 'PROPN')
('PROPN', 'reject', 'authority')
('economy', 'gain', 'urgency')
('parent', 'can', 'account')
('hitter', 'have', 'average')
('PROPN', 'avoid', 'program')
('other', 'call', 'river')
('PROPN', 'regain', 'control')
('people', 'notice', 'problem')
('PROPN', 'have', 'acceptance')
('PROPN', 'make', 'time')
('PROPN', 'will', 'agency')
('winner', 'will', 'limb')
('PROPN', 'will', 'address')
('bank', 'originate', 'loan')
('PROPN', 'do', 'check')
('division', 'employ', 'worker')
('source', 'tell', 'PROPN')
('champion', 'score', 'opposition')
('champion', 'will', 'opposition')
('people', 'will', 'form')
('crew', 'have', 'pair')
('victim', 'know', 'attacker')
('standing', 'protect', 'islander')
('quest', 'have', 'many')
('Police', 'search', 'lake')
('diver', 'have', 'body')
('PROPN', 'hand', 'journalist')
('market', 'involve', 'killing')
('PROPN', 'finish', 'season')
('PROPN', 'have', 'power')
('PROPN', 'wave', 'it')
('none', 'have', 'virus')
('union', 'will', 'class')
('hand', 'have', 'hour')
('PROPN', 'seem', 'feeling')
('PROPN', 'be', 'eye')
('father', 'bring', 'mother')
('cut', 'rise', 'mother')
('PROPN', 'have', 'himself')
('PROPN', 'cite', 'journey')
('woodwing', 'create', 'solution')
('firefighter', 'practice', 'triage')
('cotterill', 'cost', 'place')
('PROPN', 'need', 'justification')
('move', 'could', 'tie')
('nation', 'can', 'increase')
('PROPN', 'bury', 'she')
('game', 'draw', '60')
('museum', 'be', 'technology')
('lawyer', 'use', 'fact')
('colonel', 'receive', 'letter')
('player', 'win', 'respect')
('t', 'treat', 'you')
('number', 'show', 'decline')
('PROPN', 'get', '%')
('PROPN', 'get', 'rest')
('business', 'may', 'cost')
('PROPN', 'credit', 'tradition')
('PROPN', 'have', 'thing')
('price', 'set', 'record')
('PROPN', 'set', 'stage')
('PROPN', 'do', 'investment')
('fund', 'invest', 'investment')
('settlement', 'follow', 'decision')
('PROPN', 'have', 'three')
('image', 'feature', 'employee')
('PROPN', 'have', 'debate')
('bill', 'include', 'provision')
('t', 'know', 'limit')
('PROPN', 'see', 'face')
('PROPN', 'tell', 'lawmaker')
('PROPN', 'will', 'standard')
('state', 'outlaw', 'practice')
('PROPN', 'release', 'claim')
('specie', 'include', 'salmon')
('school', 'have', 'he')
('felling', 'cause', 'fifth')
('company', 'be', 'cut')
('militant', 'use', 'that')
('PROPN', 'may', 'flood')
('nature', 'give', 'you')
('people', 'be', 'they')
('volunteer', 'be', 'they')
('part', 'have', 'rainfall')
('award', 'will', 'contribution')
('hundred', 'take', 'action')
('PROPN', 'poll', 'vote')
('PROPN', 'lose', 'job')
('PROPN', 'have', 'night')
('defense', 'make', 'difference')
('PROPN', 'buy', 'PROPN')
('parent', 'have', 'decision')
('parent', 'accuse', 'council')
('recruitment', 'have', 'effectiveness')
('demonstrator', 'be', 'transportation')
('executive', 'have', 'speculation')
('layman', 'could', 'it')
('sector', 'turn', 'it')
('thing', 'be', 'billion')
('thing', 'hinder', 'other')
('thing', 'stifle', 'growth')
('act', 'represent', 'threat')
('act', 'undermine', 'legitimacy')
('passenger', 'get', 'man')
('passenger', 'throw', 'man')
('report', 'make', 'account')
('PROPN', 'take', 'spot')
('one', 'want', 'return')
('PROPN', 'turn', 'package')
('grandmother', 'be', 'holiday')
('save', 'helped', 'game')
('tourist', 'may', 'enough')
('investor', 'look', 'sigh')
('investor', 'breathe', 'sigh')
('record', 'could', 'that')
('man', 'throw', 'acid')
('bank', 'have', 'control')
('hitting', 'turn', 'he')
('PROPN', 'take', 'it')
('PROPN', 'tell', 'PROPN')
('PROPN', 'have', 'PROPN')
('charter', 'could', 'PROPN')
('government', 'will', 'control')
('police', 'set', 'line')
('PROPN', 'have', 'few')
('pediatrician', 'recognize', 'autism')
('pediatrician', 'treat', 'autism')
('screening', 'take', 'place')
('index', 'gain', 'point')
('PROPN', 'have', 'plenty')
('crisis', 'bring', 'it')
('tour', 'would', 'plan')
('PROPN', 'know', 'way')
('suspect', 'shoot', 'manager')
('PROPN', 'will', 'team')
('percent', 'face', 'trial')
('housekeeper', 'tell', 'police')
('PROPN', 'lose', 'third')
('PROPN', 't', 'trick')
('PROPN', 'have', 'education')
('PROPN', 'love', 'celebrity')
('confrontation', 'have', 'he')
('harpist', 'provide', 'entertainment')
('country', 'fight', 'warming')
('envoy', 'hold', 'talk')
('matter', 'can', 'significance')
('panamanian', 'take', 'pride')
('contribution', 'create', 'appearance')
('PROPN', 'must', 'thousand')
('PROPN', 'tell', 'PROPN')
('support', 'reflect', 'view')
('PROPN', 'will', 'price')
('PROPN', 'have', 'investigation')
('government', 'have', 'application')
('authority', 'charge', 'three')
('people', 'have', 'right')
('one', 'have', 'violation')
('brother', 'threaten', 'assistant')
('PROPN', 'begin', 'hole')
('PROPN', 'have', 'pavement')
('debate', 'make', 'participant')
('foray', 'have', 'maker')
('PROPN', 'be', 'design')
('PROPN', 'consolidate', 'control')
('PROPN', 'have', 'service')
('child', 'love', 'they')
('temper', 'have', 'he')
('severity', 'prompt', 'some')
('father', 'face', 'charge')
('PROPN', 'secure', 'finance')
('PROPN', 'make', 'it')
('star', 'will', 'role')
('paper', 'remember', 'he')
('PROPN', 'claim', 'responsibility')
('PROPN', 'profile', 'family')
('PROPN', 'work', 'delivery')
('PROPN', 'hold', 'run')
('PROPN', 'abandon', 'alliance')
('PROPN', 'have', 'approval')
('suspect', 'be', 'trial')
('lady', 'have', 'that')
('independent', 'outnumber', 'PROPN')
('inflation', 'lower', 'value')
('woman', 'teach', 'mother')
('case', 'involve', 'woman')
('PROPN', 'receive', 'point')
('company', 'will', 'access')
('bank', 'win', 't')
('drag', 'destroy', 'perception')
('PROPN', 'consider', 'issue')
('critic', 'fear', 'reintegration')
('man', 'have', 'part')
('company', 'supply', 'fertilizer')
('company', 'originate', 'fertilizer')
('company', 'supply', 'material')
('PROPN', 'reduce', 'use')
('measure', 'drop', 'percent')
('t', 'don', 'need')
('PROPN', 'leave', 'country')
('finding', 'should', 'program')
('finding', 'reduce', 'fear')
('PROPN', 'do', 'exercise')
('PROPN', 'would', 'it')
('asset', 'could', 'people')
('scheme', 'could', 'people')
('incident', 'have', 'debate')
('teammate', 'call', 'he')
('medium', 'adore', 'PROPN')
('PROPN', 'be', 'load')
('boyfriend', 'strangle', 'girlfriend')
('management', 'would', 'forecast')
('fritzl', 'lead', 'wife')
('authority', 'say', 'wife')
('par', 'tell', 'story')
('PROPN', 'unveil', 'plan')
('t', 'have', 'time')
('death', 'haunt', 'book')
('specie', 'represent', 'link')
('pattern', 'force', 'water')
('rise', 'pose', 'challenge')
('PROPN', 'propose', 'bill')
('city', 'have', 'revitalisation')
('death', 'throw', 'uncertainty')
('PROPN', 'will', 'game')
('PROPN', 'continue', 'trend')
('protester', 'hold', 'marche')
('PROPN', 'overcome', 'question')
('PROPN', 'put', 'lid')
('PROPN', 'cancel', 'rehearsal')
('PROPN', 'stop', 'work')
('t', 'do', 'it')
('worshiper', 'gather', 'himself')
('worker', 'be', 'this')
('country', 'have', 'history')
('visitor', 'remember', 'it')
('PROPN', 'depict', 'run')
('PROPN', 'could', 'run')
('PROPN', 'leave', 'PROPN')
('community', 'be', 'lot')
('supply', 'have', 'lot')
('group', 'be', 'time')
('proposal', 'spark', 'debate')
('PROPN', 'start', 'half')
('PROPN', 'buy', 'we')
('PROPN', 'have', 'we')
('state', 'can', 'alternative')
('prop', 'would', 'PROPN')
('t', 'need', 'insurance')
('union', 'have', 'endorsement')
('version', 'include', 'protection')
('version', 'do', 'which')
('PROPN', 'to', 'support')
('concussion', 'will', 'PROPN')
('partner', 'know', 'owner')
('application', 'do', 'impact')
('PROPN', 'make', 'part')
('PROPN', 'have', 'option')
('PROPN', 'play', 'role')
('accident', 'kill', 'two')
('accident', 'injure', '16')
('PROPN', 'drive', 'PROPN')
('PROPN', 'receive', '10')
('manager', 'be', 'surge')
('PROPN', 'shadow', 'PROPN')
('police', 'search', 'home')
('police', 'find', 'gun')
('kid', 'get', 'flu')
('investor', 'have', 'recourse')
('candidate', 'spend', '350,000')
('PROPN', 'see', 'benefit')
('ruling', 'reflect', 'reluctance')
('dollar', 'hold', 'firm')
('PROPN', 'ban', 'funding')
('state', 'allow', 'abortion')
('city', 'offer', 'art')
('customer', 'think', 'what')
('publishing', 'wasn', 't')
('public', 'would', 'version')
('committee', 'be', 'option')
('incarnation', 'require', 'shoe')
('father', 'suffer', 'effect')
('family', 'have', 'fortune')
('plan', 'have', 'criticism')
('airline', 'cut', 'route')
('airline', 'raise', 'revenue')
('PROPN', 'kill', 'hope')
('ticket', 'contain', 'photo')
('PROPN', 'emphasize', 'root')
('foe', 'have', 'attack')
('bank', 'lower', 'rate')
('PROPN', 'have', 'skepticism')
('water', 'drag', 'she')
('ascendance', 'would', 'message')
('price', 'continue', 'rise')
('tension', 'grow', 'fear')
('tension', 'supply', 'fear')
('power', 'blindside', 'government')
('country', 'have', 'dream')
('goal', 'secure', 'place')
('faculty', 'provide', 'outlet')
('equity', 'stage', 'rally')
('t', 'have', 'backcourt')
('site', 'decorate', 'story')
('site', 'relegate', 'photo')
('t', 'expect', 'excitement')
('strike', 'follow', 'other')
('result', 'have', 'pattern')
('PROPN', 'finish', 'help')
('PROPN', 'get', 'help')
('PROPN', 'recognize', 'cost')
('pace', 'have', 'interest')
('launching', 'might', 'interest')
('voter', 'admire', 'achievement')
('PROPN', 'have', 'impact')
('PROPN', 'rent', 'apartment')
('PROPN', 'pooch', 'kickoff')
('PROPN', 'get', 'letter')
('PROPN', 'have', 'it')
('PROPN', 'have', 'that')
('company', 'be', 'source')
('ship', 'rescue', '44')
('PROPN', 'lead', 'fighter')
('PROPN', 'telephone', 'PROPN')
('PROPN', 'will', 'mep')
('water', 'get', 'performance')
('appearance', 'give', 'chance')
('girlfriend', 'tell', 'police')
('host', 'have', 'themselves')
('freshman', 'be', 'more')
('freshman', 'be', 'more')
('agency', 'investigate', 'crime')
('agency', 'fight', 'violence')
('coroner', 'criticise', 'failure')
('protester', 'use', 'commemoration')
('idea', 'get', 'I')
('flood', 'leave', 'home')
('PROPN', 'give', 'sermon')
('PROPN', 'make', 'visit')
('PROPN', 'be', 'promise')
('PROPN', 'have', 'borehole')
('PROPN', 'get', 'third')
('committee', 'to', 'company')
('PROPN', 'support', 'any')
('way', 'be', 'fairway')
('PROPN', 'encourage', 'team')
('lack', 'be', 'recovery')
('PROPN', 'have', 'rule')
('PROPN', 'wear', 'no')
('PROPN', 'have', 'majority')
('test', 'could', 'cause')
('candidate', 'divide', 'proposal')
('issue', 'lead', 'decliner')
('PROPN', 'take', 'I')
('PROPN', 'break', 'record')
('PROPN', 'be', 'what')
('employer', 'reassess', 'principle')
('employer', 'streamline', 'operation')
('PROPN', 'have', 'bill')
('PROPN', 'send', 'bill')
('PROPN', 'reject', 'plea')
('PROPN', 'have', 'leader')
('PROPN', 'have', 'month')
('PROPN', 'receive', 'star')
('manager', 'work', 'what')
('PROPN', 'turn', 'it')
('PROPN', 'miss', 'pointer')
('cinemasound', 'bring', 'ambience')
('PROPN', 'would', 'accord')
('t', 'didn', 'thing')
('PROPN', 'may', 'you')
('doctor', 'can', 'nothing')
('homeopath', 'do', 'butter')
('office', 'refer', 'inquiry')
('car', 'can', 'pollutant')
('majority', 'would', 'petition')
('lawmaker', 'leave', 'town')
('fundamentalist', 'oppose', 'consumption')
('mouse', 'intimidate', 'cat')
('official', 'shut', 'most')
('PROPN', 'have', 'many')
('PROPN', 'want', 'expertise')
('success', 'bring', 'something')
('PROPN', 'remove', 'car')
('t', 'have', 'one')
('PROPN', 'hear', 'who')
('look', 'set', 'film')
('school', 'be', 'nightmare')
('PROPN', 'sign', 'deal')
('dollar', 'carry', 'trade')
('PROPN', 'oppose', 'it')
('PROPN', 'encounter', 'what')
('one', 'get', 'job')
('bank', 'buy', 'bond')
('election', 'decide', 'percent')
('PROPN', 'have', 'plenty')
('boy', 'weigh', 'pound')
('critique', 'involve', 'consideration')
('government', 'be', 'protester')
('PROPN', 'could', 'challenge')
('PROPN', 'would', 'vat')
('share', 'lead', 'gain')
('investor', 'snap', 'share')
('decline', 'help', 'exporter')
('judge', 'order', 'PROPN')
('approach', 'have', 'start')
('PROPN', 'play', 'that')
('PROPN', 'have', 'dividend')
('director', 'show', 'minute')
('PROPN', 'include', 'view')
('PROPN', 'say', 'report')
('PROPN', 'show', 'report')
('PROPN', 'will', 'legacy')
('increase', 'will', '4p')
('PROPN', 'will', 'you')
('t', 'have', 'ticket')
('study', 'take', 'religion')
('PROPN', 'have', 'deal')
('conservative', 'will', 'everything')
('group', 'table', 'proposal')
('official', 'issue', 'warning')
('official', 'remove', 'warning')
('purchase', 'to', 'effect')
('smile', 'lie', 'testament')
('doctor', 'would', 'eye')
('stubbornness', 'have', 'undoing')
('PROPN', 'have', 'vision')
('demonstrator', 'end', 'march')
('PROPN', 'say', 'mine')
('people', 'loan', 'amount')
('Police', 'have', 'worth')
('PROPN', 'claim', '400')
('guest', 'deliver', 'address')
('guest', 'field', 'question')
('business', 'should', 'advisor')
('PROPN', 'will', 'sanction')
('abuse', 'have', 'puberty')
('abuse', 'start', 'puberty')
('PROPN', 'have', 'we')
('man', 'ambush', 'convoy')
('revival', 'win', 'PROPN')
('t', 'need', 'surgery')
('PROPN', 'witness', 'some')
('PROPN', 'take', 'shot')
('PROPN', 'have', 'they')
('liquidity', 'go', 'boom')
('physicist', 'do', 'it')
('gold', 'break', '960')
('army', 'seek', 'control')
('reputation', 'grow', 'sink')
('PROPN', 'score', 'winner')
('PROPN', 'may', 'decision')
('PROPN', 'have', 'game')
('leader', 'have', 'coup')
('country', 'have', 'coup')
('PROPN', 'dominate', '10')
('saracen', 'have', 'signing')
('one', 'answer', 'door')
('neighbor', 'say', 'door')
('PROPN', 'use', 'signal')
('t', 'cause', 'it')
('PROPN', 'rate', 'economy')
('place', 'define', 'architecture')
('outfit', 'can', 'day')
('outfit', 'can', 'wage')
('probe', 'have', '773,177')
('voice', 'could', 'that')
('writer', 'will', 'fee')
('PROPN', 'may', 'seven')
('people', 'compare', 'they')
('shooting', 'occur', 'detail')
('shooting', 'give', 'detail')
('company', 'be', 'foot')
('company', 'consider', 'foot')
('PROPN', 'break', '70')
('protest', 'have', 'medium')
('lab', 'use', 'test')
('support', 'assure', 'backer')
('PROPN', 'encourage', 'tourist')
('gunman', 'kill', 'people')
('gunman', 'shoot', 'place')
('people', 'save', 'home')
('company', 'value', 'that')
('PROPN', 'make', 'decision')
('pundit', 'may', 'haircut')
('pundit', 'remember', 'haircut')
('police', 'uncover', 'plot')
('boat', 'hold', 'they')
('drug', 'can', 'billion')
('team', 'trade', 'score')
('stall', 'sell', 'ornament')
('PROPN', 'deliver', 'evidence')
('country', 'will', 'program')
('country', 'give', 'program')
('PROPN', 'to', 'animosity')
('youngster', 'need', 'help')
('PROPN', 'visit', 'office')
('PROPN', 'suffer', 'concussion')
('family', 'ask', 'charity')
('PROPN', 'have', 'science')
('incident', 'take', 'day')
('people', 'reject', 'redefinition')
('investor', 'await', 'meeting')
('PROPN', 'see', 'decline')
('farmer', 'plant', 'acre')
('player', 'could', 'season')
('PROPN', 'say', 'approach')
('teammate', 'note', 'approach')
('lifetime', 'surround', 'show')
('rating', 'hit', 'peak')
('PROPN', 'ride', 'globalisation')
('t', 'have', 'access')
('PROPN', 'take', 'remark')
('PROPN', 'choose', 'play')
('prison', 'serve', 'function')
('expert', 'discuss', 'activity')
('PROPN', 'do', 'job')
('experience', 'provide', 'opportunity')
('lineout', 'function', 'possession')
('finding', 'pose', 'question')
('PROPN', 'have', 'kick')
('PROPN', 'to', 'catch')
('authority', 'have', 'they')
('PROPN', 'rail', 'pox')
('PROPN', 'take', 'winner')
('PROPN', 'back', 'brother')
('PROPN', 'present', 'this')
('device', 'offer', 'platform')
('supporter', 'may', 'glimpse')
('missile', 'strike', 'house')
('software', 'to', 'document')
('PROPN', 'scratch', 'ticket')
('crisis', 'have', 'effect')
('warplane', 'hit', 'target')
('pirate', 'have', 'ransom')
('PROPN', 'to', 'clunker')
('PROPN', 'envision', 'vehicle')
('member', 'offer', 'support')
('talk', 'could', 'way')
('t', 'see', 'point')
('PROPN', 'tell', 'I')
('loss', 'helped', 'result')
('building', 'have', 'post')
('PROPN', 'be', 'row')
('label', 'close', 'door')
('student', 'raise', 'that')
('court', 'hear', 'victim')
('government', 'have', 'passage')
('return', 'will', 'position')
('t', 'have', 'PROPN')
('lot', 'sell', 'what')
('attitude', 'have', 'that')
('PROPN', 'win', 'lineout')
('hijacking', 'underline', 'ease')
('government', 'have', 'impact')
('capsule', 'contain', 'milligram')
('substitute', 'not', 'PROPN')
('Â', 'provide', 'database')
('PROPN', 'accuse', 'PROPN')
('PROPN', 'have', 'edge')
('PROPN', 'call', 'what')
('PROPN', 'throw', '21.68')
('conversation', 'illustrate', 'bond')
('PROPN', 'get', 'relief')
('government', 'release', 'information')
('PROPN', 'take', 'nap')
('PROPN', 'feed', 'dog')
('judge', 'have', 'one')
('PROPN', 'lose', 'that')
('Police', 'identify', 'one')
('veteran', 'do', 'honor')
('rate', 'include', 'bonus')
('PROPN', 'could', 'same')
('PROPN', 'describe', 'it')
('country', 'be', 'access')
('tale', 'would', 'sign')
('ministry', 'urge', 'those')
('Police', 'charge', 'PROPN')
('feminist', 'attack', 'he')
('feminist', 'pick', 'lubriciously')
('PROPN', 'be', 'he')
('PROPN', 'leave', 'what')
('PROPN', 'have', 'country')
('PROPN', 'pursue', 'humanity')
('PROPN', 'raise', 'eyebrow')
('PROPN', 'would', 'you')
('percent', 'spend', 'month')
('PROPN', 'will', 'some')
('economy', 'be', 'price')
('family', 'be', 'price')
('PROPN', 'share', 'birthday')
('authority', 'halt', 'withdrawal')
('outbreak', 'could', 'people')
('PROPN', 'tell', 'crowd')
('cyclone', 'may', 'country')
('tennis', 'lose', 'topspin')
('PROPN', 'win', 'contest')
('PROPN', 'never', 'detail')
('PROPN', 'score', 'run')
('PROPN', 'slice', 'bit')
('PROPN', 'place', 'it')
('album', 'remain', 'birthday')
('vous', 'commence', 'peine')
('PROPN', 'begin', 'campaign')
('athlete', 'have', 'period')
('decision', 'would', 'challenge')
('decision', 'would', 'challenge')
('PROPN', 'score', 'goal')
('scientist', 'be', 'issue')
('disorder', 'have', 'number')
('PROPN', 'have', 'lust')
('PROPN', 'have', 'time')
('PROPN', 'have', 'pearch')
('jump', 'reflect', 'pressure')
('PROPN', 'will', 'PROPN')
('PROPN', 'get', 'bounce')
('PROPN', 'would', 'help')
('PROPN', 'thank', 'PROPN')
('PROPN', 'purse', 'lip')
('investment', 'have', 'degree')
('PROPN', 'draft', 'model')
('offering', 'join', 'mix')
('zoo', 'have', 'tiger')
('country', 'generate', 'output')
('PROPN', 'push', 'PROPN')
('PROPN', 'tell', 'reporter')
('spotlight', 'reveal', 'story')
('euro', 'rise', 'cent')
('euro', 'gain', 'cent')
('PROPN', 'you', 'ocean')
('decision', 'prompt', 'he')
('propaganda', 'battle', 'propaganda')
('finding', 'bring', 'PROPN')
('diner', 'will', 'grocery')
('people', 'invest', '10')
('PROPN', 'have', 'money')
('priest', 'can', 'that')
('board', 'reject', 'bid')
('PROPN', 'do', 'call')
('PROPN', 'get', 'group')
('PROPN', 'threaten', 'group')
('list', 'include', 'linguist')
('government', 'will', 'publication')
('PROPN', 'join', 'invasion')
('people', 'analyze', 'movie')
('side', 'face', 'task')
('summary', 'outline', 'litany')
('girl', 'demand', 'sleepover')
('company', 'be', 'oil')
('PROPN', 'have', 'list')
('doctor', 'report', 'infection')
('finding', 'have', 'implication')
('bakiyev', 'have', 'accord')
('PROPN', 'have', 'degree')
('PROPN', 'have', 'side')
('team', 'have', 'they')
('sister', 'have', 'role')
('sister', 'manage', 'bid')
('board', 'have', 'alternative')
('expense', 'contribute', 'alternative')
('PROPN', 'tell', 'committee')
('traveler', 'could', 'passport')
('PROPN', 'commit', 'fraud')
('pirate', 'attack', 'ship')
('pirate', 'damage', 'ship')
('program', 'have', 'pregnancy')
('program', 'delay', 'age')
('success', 'wane', 'attention')
('machine', 'pump', 'winner')
('public', 'turn', 'attention')
('program', 'be', 'momentum')
('program', 'represent', 'advancement')
('importer', 'must', 'detail')
('regulation', 'be', 'volume')
('factory', 'supply', 'toy')
('enterprise', 'present', 'opportunity')
('PROPN', 'suspend', 'sentence')
('PROPN', 'spend', 'most')
('people', 'would', 'dose')
('president', 'can', 'impact')
('devotion', 'have', 'income')
('system', 'adjust', 'level')
('fortune', 'elude', 'they')
('racism', 'mean', 'what')
('handful', 'spend', 'night')
('strike', 'may', 'insurgent')
('average', 'dip', 'point')
('index', 'slide', 'point')
('recession', 'become', 'pain')
('PROPN', 'have', 'statement')
('shift', 'create', 'change')
('PROPN', 'lead', 'PROPN')
('one', 'can', 'you')
('authority', 'face', 'pressure')
('PROPN', 'would', 'burden')
('PROPN', 'pass', 'version')
('t', 'didn', 'enough')
('city', 'have', 'business')
('PROPN', 'commit', 'suicide')
('lawyer', 'find', 'mastermind')
('golfer', 'be', 'shot')
('fraud', 'be', 'good')
('people', 'do', 'it')
('opposition', 'would', 'he')
